ind_age,ind_gender,X_index,X_parent_table_name,X_parent_index,X_submission__id,X_submission__uuid,X_submission__submission_time,X_submission__validation_status
50,male,246,BGD1906 Joint Child Protection Assessment -- adolescent survey,80,84265154,2fe1b338-e694-4e43-a255-e5b369b75ae6,2020-02-13T09:46:50,NA
5,male,247,BGD1906 Joint Child Protection Assessment -- adolescent survey,81,84265157,c9ea8602-5ccb-4a14-8a17-b9ba38546d9d,2020-02-13T09:46:50,NA
7,female,248,BGD1906 Joint Child Protection Assessment -- adolescent survey,81,84265157,c9ea8602-5ccb-4a14-8a17-b9ba38546d9d,2020-02-13T09:46:50,NA
8,female,249,BGD1906 Joint Child Protection Assessment -- adolescent survey,81,84265157,c9ea8602-5ccb-4a14-8a17-b9ba38546d9d,2020-02-13T09:46:50,NA
10,male,250,BGD1906 Joint Child Protection Assessment -- adolescent survey,81,84265157,c9ea8602-5ccb-4a14-8a17-b9ba38546d9d,2020-02-13T09:46:50,NA
11,male,251,BGD1906 Joint Child Protection Assessment -- adolescent survey,81,84265157,c9ea8602-5ccb-4a14-8a17-b9ba38546d9d,2020-02-13T09:46:50,NA
14,female,252,BGD1906 Joint Child Protection Assessment -- adolescent survey,81,84265157,c9ea8602-5ccb-4a14-8a17-b9ba38546d9d,2020-02-13T09:46:50,NA
16,female,253,BGD1906 Joint Child Protection Assessment -- adolescent survey,81,84265157,c9ea8602-5ccb-4a14-8a17-b9ba38546d9d,2020-02-13T09:46:50,NA
30,female,254,BGD1906 Joint Child Protection Assessment -- adolescent survey,81,84265157,c9ea8602-5ccb-4a14-8a17-b9ba38546d9d,2020-02-13T09:46:50,NA
35,male,255,BGD1906 Joint Child Protection Assessment -- adolescent survey,81,84265157,c9ea8602-5ccb-4a14-8a17-b9ba38546d9d,2020-02-13T09:46:50,NA
0,female,256,BGD1906 Joint Child Protection Assessment -- adolescent survey,82,84265159,7e5d68bb-9f09-4682-868d-0d8f632baae8,2020-02-13T09:46:51,NA
10,female,257,BGD1906 Joint Child Protection Assessment -- adolescent survey,82,84265159,7e5d68bb-9f09-4682-868d-0d8f632baae8,2020-02-13T09:46:51,NA
13,male,258,BGD1906 Joint Child Protection Assessment -- adolescent survey,82,84265159,7e5d68bb-9f09-4682-868d-0d8f632baae8,2020-02-13T09:46:51,NA
18,female,259,BGD1906 Joint Child Protection Assessment -- adolescent survey,82,84265159,7e5d68bb-9f09-4682-868d-0d8f632baae8,2020-02-13T09:46:51,NA
20,female,260,BGD1906 Joint Child Protection Assessment -- adolescent survey,82,84265159,7e5d68bb-9f09-4682-868d-0d8f632baae8,2020-02-13T09:46:51,NA
35,female,261,BGD1906 Joint Child Protection Assessment -- adolescent survey,82,84265159,7e5d68bb-9f09-4682-868d-0d8f632baae8,2020-02-13T09:46:51,NA
40,male,262,BGD1906 Joint Child Protection Assessment -- adolescent survey,82,84265159,7e5d68bb-9f09-4682-868d-0d8f632baae8,2020-02-13T09:46:51,NA
7,female,263,BGD1906 Joint Child Protection Assessment -- adolescent survey,83,84265161,ebe0ea06-6e06-4131-ba7a-4ecd4f963046,2020-02-13T09:46:52,NA
8,male,264,BGD1906 Joint Child Protection Assessment -- adolescent survey,83,84265161,ebe0ea06-6e06-4131-ba7a-4ecd4f963046,2020-02-13T09:46:52,NA
12,female,265,BGD1906 Joint Child Protection Assessment -- adolescent survey,83,84265161,ebe0ea06-6e06-4131-ba7a-4ecd4f963046,2020-02-13T09:46:52,NA
13,male,266,BGD1906 Joint Child Protection Assessment -- adolescent survey,83,84265161,ebe0ea06-6e06-4131-ba7a-4ecd4f963046,2020-02-13T09:46:52,NA
15,male,267,BGD1906 Joint Child Protection Assessment -- adolescent survey,83,84265161,ebe0ea06-6e06-4131-ba7a-4ecd4f963046,2020-02-13T09:46:52,NA
16,male,268,BGD1906 Joint Child Protection Assessment -- adolescent survey,83,84265161,ebe0ea06-6e06-4131-ba7a-4ecd4f963046,2020-02-13T09:46:52,NA
17,male,269,BGD1906 Joint Child Protection Assessment -- adolescent survey,83,84265161,ebe0ea06-6e06-4131-ba7a-4ecd4f963046,2020-02-13T09:46:52,NA
43,female,270,BGD1906 Joint Child Protection Assessment -- adolescent survey,83,84265161,ebe0ea06-6e06-4131-ba7a-4ecd4f963046,2020-02-13T09:46:52,NA
55,male,271,BGD1906 Joint Child Protection Assessment -- adolescent survey,83,84265161,ebe0ea06-6e06-4131-ba7a-4ecd4f963046,2020-02-13T09:46:52,NA
3,female,278,BGD1906 Joint Child Protection Assessment -- adolescent survey,85,84265172,c27bb329-973c-4d0a-959a-752dbc568de9,2020-02-13T09:46:54,NA
10,male,279,BGD1906 Joint Child Protection Assessment -- adolescent survey,85,84265172,c27bb329-973c-4d0a-959a-752dbc568de9,2020-02-13T09:46:54,NA
16,female,280,BGD1906 Joint Child Protection Assessment -- adolescent survey,85,84265172,c27bb329-973c-4d0a-959a-752dbc568de9,2020-02-13T09:46:54,NA
17,male,281,BGD1906 Joint Child Protection Assessment -- adolescent survey,85,84265172,c27bb329-973c-4d0a-959a-752dbc568de9,2020-02-13T09:46:54,NA
36,female,282,BGD1906 Joint Child Protection Assessment -- adolescent survey,85,84265172,c27bb329-973c-4d0a-959a-752dbc568de9,2020-02-13T09:46:54,NA
38,male,283,BGD1906 Joint Child Protection Assessment -- adolescent survey,85,84265172,c27bb329-973c-4d0a-959a-752dbc568de9,2020-02-13T09:46:54,NA
12,male,289,BGD1906 Joint Child Protection Assessment -- adolescent survey,88,84265181,b10c07bb-f4dc-4555-a3d9-4b8fac9fbcea,2020-02-13T09:46:59,NA
15,female,290,BGD1906 Joint Child Protection Assessment -- adolescent survey,88,84265181,b10c07bb-f4dc-4555-a3d9-4b8fac9fbcea,2020-02-13T09:46:59,NA
50,female,291,BGD1906 Joint Child Protection Assessment -- adolescent survey,88,84265181,b10c07bb-f4dc-4555-a3d9-4b8fac9fbcea,2020-02-13T09:46:59,NA
55,male,292,BGD1906 Joint Child Protection Assessment -- adolescent survey,88,84265181,b10c07bb-f4dc-4555-a3d9-4b8fac9fbcea,2020-02-13T09:46:59,NA
2,male,293,BGD1906 Joint Child Protection Assessment -- adolescent survey,90,84265190,ebb62438-6647-4c4c-8ba8-0f94f4ee958c,2020-02-13T09:47:03,NA
6,male,294,BGD1906 Joint Child Protection Assessment -- adolescent survey,90,84265190,ebb62438-6647-4c4c-8ba8-0f94f4ee958c,2020-02-13T09:47:03,NA
14,female,295,BGD1906 Joint Child Protection Assessment -- adolescent survey,90,84265190,ebb62438-6647-4c4c-8ba8-0f94f4ee958c,2020-02-13T09:47:03,NA
16,female,296,BGD1906 Joint Child Protection Assessment -- adolescent survey,90,84265190,ebb62438-6647-4c4c-8ba8-0f94f4ee958c,2020-02-13T09:47:03,NA
33,female,297,BGD1906 Joint Child Protection Assessment -- adolescent survey,90,84265190,ebb62438-6647-4c4c-8ba8-0f94f4ee958c,2020-02-13T09:47:03,NA
35,male,298,BGD1906 Joint Child Protection Assessment -- adolescent survey,90,84265190,ebb62438-6647-4c4c-8ba8-0f94f4ee958c,2020-02-13T09:47:03,NA
3,female,299,BGD1906 Joint Child Protection Assessment -- adolescent survey,91,84265211,7864a2e6-7716-4efd-b3d4-5c5962f36c31,2020-02-13T09:47:12,NA
4,male,300,BGD1906 Joint Child Protection Assessment -- adolescent survey,91,84265211,7864a2e6-7716-4efd-b3d4-5c5962f36c31,2020-02-13T09:47:12,NA
6,female,301,BGD1906 Joint Child Protection Assessment -- adolescent survey,91,84265211,7864a2e6-7716-4efd-b3d4-5c5962f36c31,2020-02-13T09:47:12,NA
8,female,302,BGD1906 Joint Child Protection Assessment -- adolescent survey,91,84265211,7864a2e6-7716-4efd-b3d4-5c5962f36c31,2020-02-13T09:47:12,NA
10,male,303,BGD1906 Joint Child Protection Assessment -- adolescent survey,91,84265211,7864a2e6-7716-4efd-b3d4-5c5962f36c31,2020-02-13T09:47:12,NA
14,female,304,BGD1906 Joint Child Protection Assessment -- adolescent survey,91,84265211,7864a2e6-7716-4efd-b3d4-5c5962f36c31,2020-02-13T09:47:12,NA
18,female,305,BGD1906 Joint Child Protection Assessment -- adolescent survey,91,84265211,7864a2e6-7716-4efd-b3d4-5c5962f36c31,2020-02-13T09:47:12,NA
30,female,306,BGD1906 Joint Child Protection Assessment -- adolescent survey,91,84265211,7864a2e6-7716-4efd-b3d4-5c5962f36c31,2020-02-13T09:47:12,NA
60,male,307,BGD1906 Joint Child Protection Assessment -- adolescent survey,91,84265211,7864a2e6-7716-4efd-b3d4-5c5962f36c31,2020-02-13T09:47:12,NA
19,female,308,BGD1906 Joint Child Protection Assessment -- adolescent survey,93,84265234,673b8685-6204-4f23-9a90-abeef9e2a657,2020-02-13T09:47:19,NA
21,male,309,BGD1906 Joint Child Protection Assessment -- adolescent survey,93,84265234,673b8685-6204-4f23-9a90-abeef9e2a657,2020-02-13T09:47:19,NA
8,male,322,BGD1906 Joint Child Protection Assessment -- adolescent survey,98,84265607,3ac07582-9b59-4a2e-9c18-066b65f6eaa1,2020-02-13T09:49:30,NA
13,male,323,BGD1906 Joint Child Protection Assessment -- adolescent survey,98,84265607,3ac07582-9b59-4a2e-9c18-066b65f6eaa1,2020-02-13T09:49:30,NA
16,male,324,BGD1906 Joint Child Protection Assessment -- adolescent survey,98,84265607,3ac07582-9b59-4a2e-9c18-066b65f6eaa1,2020-02-13T09:49:30,NA
45,female,325,BGD1906 Joint Child Protection Assessment -- adolescent survey,98,84265607,3ac07582-9b59-4a2e-9c18-066b65f6eaa1,2020-02-13T09:49:30,NA
48,male,326,BGD1906 Joint Child Protection Assessment -- adolescent survey,98,84265607,3ac07582-9b59-4a2e-9c18-066b65f6eaa1,2020-02-13T09:49:30,NA
2,male,327,BGD1906 Joint Child Protection Assessment -- adolescent survey,99,84265632,baa57da2-1176-496d-bb49-749f8b1051e7,2020-02-13T09:49:36,NA
7,male,328,BGD1906 Joint Child Protection Assessment -- adolescent survey,99,84265632,baa57da2-1176-496d-bb49-749f8b1051e7,2020-02-13T09:49:36,NA
10,male,329,BGD1906 Joint Child Protection Assessment -- adolescent survey,99,84265632,baa57da2-1176-496d-bb49-749f8b1051e7,2020-02-13T09:49:36,NA
13,female,330,BGD1906 Joint Child Protection Assessment -- adolescent survey,99,84265632,baa57da2-1176-496d-bb49-749f8b1051e7,2020-02-13T09:49:36,NA
15,female,331,BGD1906 Joint Child Protection Assessment -- adolescent survey,99,84265632,baa57da2-1176-496d-bb49-749f8b1051e7,2020-02-13T09:49:36,NA
17,female,332,BGD1906 Joint Child Protection Assessment -- adolescent survey,99,84265632,baa57da2-1176-496d-bb49-749f8b1051e7,2020-02-13T09:49:36,NA
40,female,333,BGD1906 Joint Child Protection Assessment -- adolescent survey,99,84265632,baa57da2-1176-496d-bb49-749f8b1051e7,2020-02-13T09:49:36,NA
40,male,334,BGD1906 Joint Child Protection Assessment -- adolescent survey,99,84265632,baa57da2-1176-496d-bb49-749f8b1051e7,2020-02-13T09:49:36,NA
12,male,342,BGD1906 Joint Child Protection Assessment -- adolescent survey,102,84265750,e9e26282-4bcd-47d0-9d5b-596b0a41b29e,2020-02-13T09:50:41,NA
18,female,343,BGD1906 Joint Child Protection Assessment -- adolescent survey,102,84265750,e9e26282-4bcd-47d0-9d5b-596b0a41b29e,2020-02-13T09:50:41,NA
18,male,344,BGD1906 Joint Child Protection Assessment -- adolescent survey,102,84265750,e9e26282-4bcd-47d0-9d5b-596b0a41b29e,2020-02-13T09:50:41,NA
45,female,345,BGD1906 Joint Child Protection Assessment -- adolescent survey,102,84265750,e9e26282-4bcd-47d0-9d5b-596b0a41b29e,2020-02-13T09:50:41,NA
0,male,346,BGD1906 Joint Child Protection Assessment -- adolescent survey,103,84265756,c076bcf9-268a-496c-8029-007926ec1fa1,2020-02-13T09:50:42,NA
2,male,347,BGD1906 Joint Child Protection Assessment -- adolescent survey,103,84265756,c076bcf9-268a-496c-8029-007926ec1fa1,2020-02-13T09:50:42,NA
4,male,348,BGD1906 Joint Child Protection Assessment -- adolescent survey,103,84265756,c076bcf9-268a-496c-8029-007926ec1fa1,2020-02-13T09:50:42,NA
6,male,349,BGD1906 Joint Child Protection Assessment -- adolescent survey,103,84265756,c076bcf9-268a-496c-8029-007926ec1fa1,2020-02-13T09:50:42,NA
8,male,350,BGD1906 Joint Child Protection Assessment -- adolescent survey,103,84265756,c076bcf9-268a-496c-8029-007926ec1fa1,2020-02-13T09:50:42,NA
11,female,351,BGD1906 Joint Child Protection Assessment -- adolescent survey,103,84265756,c076bcf9-268a-496c-8029-007926ec1fa1,2020-02-13T09:50:42,NA
13,male,352,BGD1906 Joint Child Protection Assessment -- adolescent survey,103,84265756,c076bcf9-268a-496c-8029-007926ec1fa1,2020-02-13T09:50:42,NA
16,male,353,BGD1906 Joint Child Protection Assessment -- adolescent survey,103,84265756,c076bcf9-268a-496c-8029-007926ec1fa1,2020-02-13T09:50:42,NA
18,female,354,BGD1906 Joint Child Protection Assessment -- adolescent survey,103,84265756,c076bcf9-268a-496c-8029-007926ec1fa1,2020-02-13T09:50:42,NA
19,male,355,BGD1906 Joint Child Protection Assessment -- adolescent survey,103,84265756,c076bcf9-268a-496c-8029-007926ec1fa1,2020-02-13T09:50:42,NA
21,female,356,BGD1906 Joint Child Protection Assessment -- adolescent survey,103,84265756,c076bcf9-268a-496c-8029-007926ec1fa1,2020-02-13T09:50:42,NA
38,female,357,BGD1906 Joint Child Protection Assessment -- adolescent survey,103,84265756,c076bcf9-268a-496c-8029-007926ec1fa1,2020-02-13T09:50:42,NA
51,male,358,BGD1906 Joint Child Protection Assessment -- adolescent survey,103,84265756,c076bcf9-268a-496c-8029-007926ec1fa1,2020-02-13T09:50:42,NA
8,female,359,BGD1906 Joint Child Protection Assessment -- adolescent survey,105,84265823,076ef9f3-c313-4051-a3a7-2a0046a8e37c,2020-02-13T09:51:04,NA
9,male,360,BGD1906 Joint Child Protection Assessment -- adolescent survey,105,84265823,076ef9f3-c313-4051-a3a7-2a0046a8e37c,2020-02-13T09:51:04,NA
15,male,361,BGD1906 Joint Child Protection Assessment -- adolescent survey,105,84265823,076ef9f3-c313-4051-a3a7-2a0046a8e37c,2020-02-13T09:51:04,NA
45,female,362,BGD1906 Joint Child Protection Assessment -- adolescent survey,105,84265823,076ef9f3-c313-4051-a3a7-2a0046a8e37c,2020-02-13T09:51:04,NA
50,male,363,BGD1906 Joint Child Protection Assessment -- adolescent survey,105,84265823,076ef9f3-c313-4051-a3a7-2a0046a8e37c,2020-02-13T09:51:04,NA
3,male,368,BGD1906 Joint Child Protection Assessment -- adolescent survey,108,84265920,500afacc-6432-4641-99db-80b2215b05d7,2020-02-13T09:51:32,NA
20,female,369,BGD1906 Joint Child Protection Assessment -- adolescent survey,108,84265920,500afacc-6432-4641-99db-80b2215b05d7,2020-02-13T09:51:32,NA
25,male,370,BGD1906 Joint Child Protection Assessment -- adolescent survey,108,84265920,500afacc-6432-4641-99db-80b2215b05d7,2020-02-13T09:51:32,NA
18,female,371,BGD1906 Joint Child Protection Assessment -- adolescent survey,109,84266015,8b479381-7e89-44f1-8765-64ee952d48cb,2020-02-13T09:52:14,NA
22,male,372,BGD1906 Joint Child Protection Assessment -- adolescent survey,109,84266015,8b479381-7e89-44f1-8765-64ee952d48cb,2020-02-13T09:52:14,NA
12,female,373,BGD1906 Joint Child Protection Assessment -- adolescent survey,110,84266062,084ee0dd-be67-46f8-89ed-7e8a1bc9fe2c,2020-02-13T09:52:26,NA
12,female,374,BGD1906 Joint Child Protection Assessment -- adolescent survey,110,84266062,084ee0dd-be67-46f8-89ed-7e8a1bc9fe2c,2020-02-13T09:52:26,NA
16,female,375,BGD1906 Joint Child Protection Assessment -- adolescent survey,110,84266062,084ee0dd-be67-46f8-89ed-7e8a1bc9fe2c,2020-02-13T09:52:26,NA
18,female,376,BGD1906 Joint Child Protection Assessment -- adolescent survey,110,84266062,084ee0dd-be67-46f8-89ed-7e8a1bc9fe2c,2020-02-13T09:52:26,NA
40,female,377,BGD1906 Joint Child Protection Assessment -- adolescent survey,110,84266062,084ee0dd-be67-46f8-89ed-7e8a1bc9fe2c,2020-02-13T09:52:26,NA
45,male,378,BGD1906 Joint Child Protection Assessment -- adolescent survey,110,84266062,084ee0dd-be67-46f8-89ed-7e8a1bc9fe2c,2020-02-13T09:52:26,NA
3,female,379,BGD1906 Joint Child Protection Assessment -- adolescent survey,111,84266065,c0c86fad-7ea9-4435-849e-f474b60c689b,2020-02-13T09:52:26,NA
8,female,380,BGD1906 Joint Child Protection Assessment -- adolescent survey,111,84266065,c0c86fad-7ea9-4435-849e-f474b60c689b,2020-02-13T09:52:26,NA
9,male,381,BGD1906 Joint Child Protection Assessment -- adolescent survey,111,84266065,c0c86fad-7ea9-4435-849e-f474b60c689b,2020-02-13T09:52:26,NA
12,male,382,BGD1906 Joint Child Protection Assessment -- adolescent survey,111,84266065,c0c86fad-7ea9-4435-849e-f474b60c689b,2020-02-13T09:52:26,NA
16,male,383,BGD1906 Joint Child Protection Assessment -- adolescent survey,111,84266065,c0c86fad-7ea9-4435-849e-f474b60c689b,2020-02-13T09:52:26,NA
17,male,384,BGD1906 Joint Child Protection Assessment -- adolescent survey,111,84266065,c0c86fad-7ea9-4435-849e-f474b60c689b,2020-02-13T09:52:26,NA
40,female,385,BGD1906 Joint Child Protection Assessment -- adolescent survey,111,84266065,c0c86fad-7ea9-4435-849e-f474b60c689b,2020-02-13T09:52:26,NA
55,female,386,BGD1906 Joint Child Protection Assessment -- adolescent survey,111,84266065,c0c86fad-7ea9-4435-849e-f474b60c689b,2020-02-13T09:52:26,NA
3,male,387,BGD1906 Joint Child Protection Assessment -- adolescent survey,112,84266070,6701f226-5a43-4475-ba11-f5b63cab3783,2020-02-13T09:52:29,NA
7,female,388,BGD1906 Joint Child Protection Assessment -- adolescent survey,112,84266070,6701f226-5a43-4475-ba11-f5b63cab3783,2020-02-13T09:52:29,NA
19,male,389,BGD1906 Joint Child Protection Assessment -- adolescent survey,112,84266070,6701f226-5a43-4475-ba11-f5b63cab3783,2020-02-13T09:52:29,NA
35,female,390,BGD1906 Joint Child Protection Assessment -- adolescent survey,112,84266070,6701f226-5a43-4475-ba11-f5b63cab3783,2020-02-13T09:52:29,NA
50,male,391,BGD1906 Joint Child Protection Assessment -- adolescent survey,112,84266070,6701f226-5a43-4475-ba11-f5b63cab3783,2020-02-13T09:52:29,NA
5,female,403,BGD1906 Joint Child Protection Assessment -- adolescent survey,115,84266093,c73a733a-312d-472e-948f-e8ce1b1414f7,2020-02-13T09:52:39,NA
10,male,404,BGD1906 Joint Child Protection Assessment -- adolescent survey,115,84266093,c73a733a-312d-472e-948f-e8ce1b1414f7,2020-02-13T09:52:39,NA
16,male,405,BGD1906 Joint Child Protection Assessment -- adolescent survey,115,84266093,c73a733a-312d-472e-948f-e8ce1b1414f7,2020-02-13T09:52:39,NA
30,female,406,BGD1906 Joint Child Protection Assessment -- adolescent survey,115,84266093,c73a733a-312d-472e-948f-e8ce1b1414f7,2020-02-13T09:52:39,NA
8,female,407,BGD1906 Joint Child Protection Assessment -- adolescent survey,116,84266094,88cac2f7-e64c-4271-8e07-50ec052a921e,2020-02-13T09:52:39,NA
15,female,408,BGD1906 Joint Child Protection Assessment -- adolescent survey,116,84266094,88cac2f7-e64c-4271-8e07-50ec052a921e,2020-02-13T09:52:39,NA
16,male,409,BGD1906 Joint Child Protection Assessment -- adolescent survey,116,84266094,88cac2f7-e64c-4271-8e07-50ec052a921e,2020-02-13T09:52:39,NA
20,male,410,BGD1906 Joint Child Protection Assessment -- adolescent survey,116,84266094,88cac2f7-e64c-4271-8e07-50ec052a921e,2020-02-13T09:52:39,NA
30,female,411,BGD1906 Joint Child Protection Assessment -- adolescent survey,116,84266094,88cac2f7-e64c-4271-8e07-50ec052a921e,2020-02-13T09:52:39,NA
35,male,412,BGD1906 Joint Child Protection Assessment -- adolescent survey,116,84266094,88cac2f7-e64c-4271-8e07-50ec052a921e,2020-02-13T09:52:39,NA
8,male,416,BGD1906 Joint Child Protection Assessment -- adolescent survey,118,84266099,21e56b70-11ad-40fb-9bde-feac733611e6,2020-02-13T09:52:43,NA
12,female,417,BGD1906 Joint Child Protection Assessment -- adolescent survey,118,84266099,21e56b70-11ad-40fb-9bde-feac733611e6,2020-02-13T09:52:43,NA
16,female,418,BGD1906 Joint Child Protection Assessment -- adolescent survey,118,84266099,21e56b70-11ad-40fb-9bde-feac733611e6,2020-02-13T09:52:43,NA
17,male,419,BGD1906 Joint Child Protection Assessment -- adolescent survey,118,84266099,21e56b70-11ad-40fb-9bde-feac733611e6,2020-02-13T09:52:43,NA
19,male,420,BGD1906 Joint Child Protection Assessment -- adolescent survey,118,84266099,21e56b70-11ad-40fb-9bde-feac733611e6,2020-02-13T09:52:43,NA
35,female,421,BGD1906 Joint Child Protection Assessment -- adolescent survey,118,84266099,21e56b70-11ad-40fb-9bde-feac733611e6,2020-02-13T09:52:43,NA
35,male,422,BGD1906 Joint Child Protection Assessment -- adolescent survey,118,84266099,21e56b70-11ad-40fb-9bde-feac733611e6,2020-02-13T09:52:43,NA
6,female,428,BGD1906 Joint Child Protection Assessment -- adolescent survey,120,84266105,d1952051-90cd-48d5-908e-9aa678a0d637,2020-02-13T09:52:45,NA
8,male,429,BGD1906 Joint Child Protection Assessment -- adolescent survey,120,84266105,d1952051-90cd-48d5-908e-9aa678a0d637,2020-02-13T09:52:45,NA
10,female,430,BGD1906 Joint Child Protection Assessment -- adolescent survey,120,84266105,d1952051-90cd-48d5-908e-9aa678a0d637,2020-02-13T09:52:45,NA
12,female,431,BGD1906 Joint Child Protection Assessment -- adolescent survey,120,84266105,d1952051-90cd-48d5-908e-9aa678a0d637,2020-02-13T09:52:45,NA
16,female,432,BGD1906 Joint Child Protection Assessment -- adolescent survey,120,84266105,d1952051-90cd-48d5-908e-9aa678a0d637,2020-02-13T09:52:45,NA
